"name","handedness","height","weight","avg","HR","avg_scaled","HR_scaled","distance","distance_pctrank"
"Tom Veryzer","R",73,175,0.241,14,73.4756097560976,2.4866785079929,20.2746655838731,31.7934782608695
"Jose Cecena","R",71,180,0,0,0,0,54.3765727865091,72.2826086956525
"George Smith","R",70,170,0.205,9,62.5,1.59857904085258,10.5108602354054,5.02717391304348
"Jim Essian","R",74,195,0.244,33,74.390243902439,5.86145648312611,20.6132810522067,33.8315217391304
"Onix Concepcion","R",66,160,0.239,3,72.8658536585366,0.532859680284192,20.2771805736188,32.2010869565217
"Boots Day","L",69,160,0.256,8,78.0487804878049,1.42095914742451,17.8758715554043,42.5396825396824
"Brian Giles","R",73,165,0.228,10,69.5121951219512,1.77619893428064,16.7004630799343,19.9728260869566
"Garry Maddox","R",75,175,0.285,117,86.890243902439,20.7815275310835,35.5873434093663,66.8478260869567
"Alex Trevino","R",70,165,0.249,23,75.9146341463415,4.08525754884547,22.3399285257403,39.6739130434781
"Jim Price","R",72,192,0.214,18,65.2439024390244,3.19715808170515,12.2051461953188,7.06521739130435
"Felix Millan","R",71,172,0.279,22,85.0609756097561,3.90763765541741,31.4270846149137,62.5
"Steve Garvey","R",70,192,0.294,272,89.6341463414634,48.3126110124334,54.2304184855398,72.1467391304351
"Don Mincher","L",75,205,0.249,200,75.9146341463415,35.5239786856128,28.9276084373702,70.7936507936506
"Greg Erardi","R",73,190,0,0,0,0,54.3765727865091,72.2826086956525
"Jim Farr","R",73,195,0,0,0,0,54.3765727865091,72.2826086956525
"Tony Cloninger","R",72,210,0.192,11,58.5365853658537,1.9538188277087,7.31347159633304,1.35869565217391
"Jim Gosger","L",71,185,0.226,30,68.9024390243902,5.32859680284192,8.03041447410632,3.17460317460317
"Chuck Harrison","R",70,185,0.238,17,72.5609756097561,3.01953818827709,19.2578339201708,28.6684782608696
"Mike Ivie","R",75,205,0.269,81,82.0121951219512,14.3872113676732,28.9787819159004,58.695652173913
"Frank Dimichele","R",75,205,0,0,0,0,54.3765727865091,72.2826086956525
"Bob Veale","B",78,212,0.114,0,34.7560975609756,0,28.3396459040585,78.6407766990291
"Marvell Wynne","L",71,175,0.247,40,75.3048780487805,7.10479573712256,13.2672312264434,19.3650793650793
"Dusty Baker","R",74,183,0.278,242,84.7560975609756,42.9840142095915,47.0079704542741,71.3315217391307
"Tucker Ashford","R",73,195,0.218,6,66.4634146341463,1.06571936056838,14.1921430116108,12.7717391304348
"Ned Yost","R",73,190,0.212,16,64.6341463414634,2.84191829484902,11.7758160390636,6.38586956521739
"Bob Stinson","B",71,180,0.25,33,76.219512195122,5.86145648312611,13.7056975018788,39.8058252427184
"Mike Warren","R",73,175,0,0,0,0,54.3765727865091,72.2826086956525
"Gaylord Perry","R",76,205,0.131,6,39.9390243902439,1.06571936056838,15.3527152767932,16.5760869565218
"Dave Marshall","L",73,182,0.246,16,75,2.84191829484902,14.5203575251963,25.7142857142857
"Mickey Hatcher","R",74,200,0.28,38,85.3658536585366,6.74955595026643,31.5288488485203,62.6358695652174
"Roger Repoz","L",75,190,0.224,82,68.2926829268293,14.5648312611012,7.50881504209286,1.9047619047619
"Bill Fulton","R",75,195,0,0,0,0,54.3765727865091,72.2826086956525
"John Orsino","R",75,215,0.249,40,75.9146341463415,7.10479573712256,22.07187409188,38.8586956521738
"Larry Anderson","R",75,190,0,0,0,0,54.3765727865091,72.2826086956525
"Johnny Briggs","L",73,190,0.253,139,77.1341463414634,24.6891651865009,20.858825946245,55.8730158730157
"Craig Mitchell","R",75,180,0,0,0,0,54.3765727865091,72.2826086956525
"Dave Hostetler","R",76,215,0.229,37,69.8170731707317,6.57193605683837,16.0004163372702,17.3913043478261
"Bob Jones","L",74,195,0.221,20,67.3780487804878,3.55239786856128,8.1543132193491,3.49206349206349
"Keith Hernandez","L",72,180,0.296,162,90.2439024390244,28.7744227353464,33.6374656068819,75.238095238095
"Alfredo Martinez","R",75,185,0,0,0,0,54.3765727865091,72.2826086956525
"Dean Chance","R",75,200,0.066,0,20.1219512195122,0,34.5639638862892,66.5760869565219
"Willie Upshaw","L",72,185,0.262,123,79.8780487804878,21.8472468916519,21.1701986261018,57.142857142857
"Dick Green","R",70,180,0.24,80,73.1707317073171,14.2095914742451,20.4332338842479,33.0163043478261
"Dane Iorg","L",72,180,0.276,14,84.1463414634146,2.4866785079929,23.0448602045191,62.5396825396824
"Richie Hebner","L",73,195,0.276,203,84.1463414634146,36.056838365897,33.9908564412464,75.5555555555553
"Fran Healy","R",77,220,0.25,20,76.219512195122,3.55239786856128,22.7291585342626,41.1684782608694
"Doc Edwards","R",74,215,0.238,15,72.5609756097561,2.66429840142096,19.3447862993326,29.0760869565218
"Sandy Alomar","B",69,140,0.245,13,74.6951219512195,2.30905861456483,12.6462012621199,34.9514563106796
"Joe Strain","R",70,169,0.25,1,76.219512195122,0.177619893428064,23.5604744070967,44.2934782608694
"Gene Richards","L",72,175,0.29,26,88.4146341463415,4.61811722912966,26.6076550411994,67.9365079365078
"Buddy Bell","R",73,180,0.279,201,85.0609756097561,35.7015985790409,42.0222524688398,69.021739130435
"Al Woods","L",75,190,0.271,35,82.6219512195122,6.21669626998224,20.6156551899795,55.2380952380951
"Rudy Law","L",73,165,0.271,18,82.6219512195122,3.19715808170515,21.373073086267,58.0952380952379
"Joel Davis","L",77,205,0,0,0,0,63.143985979505,79.9999999999998
"Jody Davis","R",76,192,0.245,127,74.6951219512195,22.5577264653641,25.678046729845,51.0869565217389
"Mike Edwards","R",70,154,0.25,2,76.219512195122,0.355239786856128,23.50537690578,44.0217391304346
"Bill Mooneyham","R",72,175,0,0,0,0,54.3765727865091,72.2826086956525
"John Hobbs","R",75,190,0,0,0,0,54.3765727865091,72.2826086956525
"Deron Johnson","R",74,200,0.244,245,74.390243902439,43.5168738898757,41.4058359716107,68.8858695652176
"John Denny","R",75,185,0.17,0,51.8292682926829,0,7.83088612389134,2.30978260869565
"Don Wert","R",70,162,0.242,77,73.780487804878,13.6767317939609,20.8484468511612,34.6467391304347
"Mike Fiore","L",72,175,0.227,13,69.2073170731707,2.30905861456483,10.2830611045558,11.1111111111111
"Miguel Dilone","B",72,160,0.265,6,80.7926829268293,1.06571936056838,18.8586979704076,62.1359223300971
"Greg Luzinski","R",73,220,0.276,307,84.1463414634146,54.5293072824156,55.8886118395137,98.3695652173916
"Bobby Tolan","L",71,170,0.265,86,80.7926829268293,15.2753108348135,19.1883628732853,47.6190476190475
"Karl Best","R",76,190,0,0,0,0,54.3765727865091,72.2826086956525
"Steve Barr","L",76,200,0,0,0,0,63.143985979505,79.9999999999998
"Ron Woods","R",70,168,0.233,26,71.0365853658537,4.61811722912966,17.4399998710064,22.1467391304348
"Tony Horton","R",75,210,0.268,76,81.7073170731707,13.4991119005329,28.4844285052133,57.336956521739
"Randy Hundley","R",71,170,0.236,82,71.9512195121951,14.5648312611012,19.4092951448389,29.3478260869565
"Jose Tartabull","L",71,165,0.261,2,79.5731707317073,0.355239786856128,19.7254289122218,50.4761904761904
"Ben Oglivie","L",74,160,0.273,235,83.2317073170732,41.740674955595,38.0153017139946,76.190476190476
"Luis Sanchez","R",74,170,0,0,0,0,54.3765727865091,72.2826086956525
"Bob Johnson","R",70,175,0.272,44,82.9268292682927,7.81527531083481,29.080309154684,59.2391304347826
"Don Buford","B",67,160,0.264,93,80.4878048780488,16.5186500888099,20.9731429447846,67.9611650485437
"Duane Kuiper","L",72,175,0.271,1,82.6219512195122,0.177619893428064,22.5132514117935,61.5873015873014
"Brant Alyea","R",75,215,0.247,38,75.3048780487805,6.74955595026643,21.4728314733054,37.0923913043477
"Jerry Narron","L",75,205,0.211,21,64.3292682926829,3.73001776198934,6.54892057949359,1.58730158730159
"Lou Johnson","R",71,170,0.258,48,78.6585365853659,8.52575488454707,24.8294945118523,48.3695652173911
"Ken Retzer","L",72,185,0.264,14,80.4878048780488,2.4866785079929,19.6207909650642,49.2063492063491
"Mike Brown","R",74,195,0.265,23,80.7926829268293,4.08525754884547,27.1690272742321,54.4836956521738
"Mike Brown","R",74,195,0,0,0,0,54.3765727865091,72.2826086956525
"Greg Walker","L",75,205,0.26,113,79.2682926829268,20.0710479573712,19.7014841554436,50.15873015873
"Terry Harper","R",76,195,0.253,36,77.1341463414634,6.3943161634103,23.3160350603933,43.478260869565
"Jerry Royster","R",72,165,0.249,40,75.9146341463415,7.10479573712256,22.07187409188,38.8586956521738
"Steve Davis","L",73,195,0,0,0,0,63.143985979505,79.9999999999998
"Jeff Rineer","L",76,205,0,0,0,0,63.143985979505,79.9999999999998
"Barry Bonnell","R",75,190,0.272,56,82.9268292682927,9.94671403197158,29.1765091292634,59.5108695652174
"Tom Seaver","R",73,195,0.154,12,46.9512195121951,2.13143872113677,8.78053435005908,3.80434782608695
"Jerry Martin","R",73,195,0.251,85,76.5243902439024,15.0976909413854,23.8947490989412,46.1956521739128
"Bill Stein","R",70,170,0.267,44,81.4024390243902,7.81527531083481,27.5559778641492,55.4347826086955
"Joel Youngblood","R",72,180,0.265,80,80.7926829268293,14.2095914742451,27.7519609838117,55.8423913043477
"Reggie Jackson","L",72,195,0.262,563,79.8780487804878,100,91.7170629657152,99.9999999999998
"Sonny Jackson","L",69,150,0.251,7,76.5243902439024,1.24333925399645,16.6457911993206,35.2380952380952
"Mark Mercer","L",77,220,0,0,0,0,63.143985979505,79.9999999999998
"Rodney Scott","B",72,160,0.236,3,71.9512195121951,0.532859680284192,10.7631704546313,26.2135922330097
"Rich Coggins","L",68,170,0.265,12,80.7926829268293,2.13143872113677,20.0392696371377,52.0634920634919
"Phil Gagliano","R",73,180,0.238,14,72.5609756097561,2.4866785079929,19.3905569358245,29.2119565217391
"Jerry McNertney","R",72,180,0.237,27,72.2560975609756,4.79573712255773,18.6158380206674,26.6304347826087
"Mitchell Page","L",74,205,0.266,72,81.0975609756098,12.7886323268206,18.9563929948105,46.3492063492062
"Kiko Garcia","R",71,180,0.239,12,72.8658536585366,2.13143872113677,19.7795962557244,30.7065217391304
"Larry Milbourne","B",72,161,0.254,11,77.4390243902439,1.9538188277087,15.3896564619903,47.5728155339806
"Bill Sudakis","B",73,190,0.234,59,71.3414634146341,10.4795737122558,10.0332713975684,21.3592233009709
"John Caneira","R",75,180,0,0,0,0,54.3765727865091,72.2826086956525
"Domingo Ramos","R",70,154,0.24,8,73.1707317073171,1.42095914742451,20.2768194367903,32.0652173913043
"Ron Oester","B",74,185,0.265,42,80.7926829268293,7.46003552397868,18.3616650285791,60.1941747572815
"Glenn Adams","L",73,180,0.28,34,85.3658536585366,6.03907637655417,23.3482535295989,63.8095238095236
"Clint Zavaras","R",73,175,0,0,0,0,54.3765727865091,72.2826086956525
"Joe Morgan","L",67,160,0.271,268,82.6219512195122,47.6021314387211,42.741502235214,78.0952380952379
"R.J. Reynolds","B",72,190,0.267,35,81.4024390243902,6.21669626998224,18.8945913175417,63.1067961165048
"Mike Parrott","R",76,210,0,0,0,0,54.3765727865091,72.2826086956525
"Lee Thomas","L",74,195,0.255,106,77.7439024390244,18.8277087033748,17.7575909159774,41.9047619047618
"Ray Fosse","R",74,215,0.256,61,78.0487804878049,10.8348134991119,24.4209108279293,47.4184782608693
"Paul Popovich","B",72,175,0.233,14,71.0365853658537,2.4866785079929,9.11095714955826,15.5339805825243
"John Stephenson","L",71,180,0.216,12,65.8536585365854,2.13143872113677,8.58823787163427,4.44444444444445
"Doug Clemens","L",72,180,0.229,12,69.8170731707317,2.13143872113677,10.827194037282,12.0634920634921
"Luis Aponte","R",72,185,0,0,0,0,54.3765727865091,72.2826086956525
"Orlando Mercado","R",72,180,0.199,7,60.6707317073171,1.24333925399645,9.30243965727984,4.34782608695652
"Charley Smith","R",73,170,0.239,69,72.8658536585366,12.2557726465364,19.587891539816,29.7554347826087
"Paul Boris","R",74,200,0,0,0,0,54.3765727865091,72.2826086956525
"Buddy Biancalana","B",71,160,0.205,6,62.5,1.06571936056838,4.64375861573029,1.94174757281553
"De Wayne Buice","R",72,170,0,0,0,0,54.3765727865091,72.2826086956525
"Bob Uecker","R",73,190,0.2,14,60.9756097560976,2.4866785079929,8.75279758347722,3.66847826086956
"Felix Torres","R",71,165,0.254,27,77.4390243902439,4.79573712255773,23.7535701475732,45.5163043478259
"Steve Braun","L",70,180,0.271,52,82.6219512195122,9.23623445825933,20.2839208836524,53.6507936507935
"Ray Knight","R",73,185,0.271,84,82.6219512195122,14.9200710479574,29.6991882996262,60.4619565217391
"Ty Cline","L",72,170,0.238,6,72.5609756097561,1.06571936056838,13.5490599300461,20.6349206349206
"Thad Bosley","L",75,175,0.272,20,82.9268292682927,3.55239786856128,21.5539622294269,59.3650793650792
"Bobby Grich","R",74,180,0.266,224,81.0975609756098,39.7868561278863,42.198628035547,69.1576086956524
"Jimmie Hall","L",72,175,0.254,121,77.4390243902439,21.4920071047957,18.9821042031154,46.6666666666666
"John Boccabella","R",73,195,0.219,26,66.7682926829268,4.61811722912966,13.2527942618451,9.23913043478261
"Brock Davis","L",70,160,0.26,1,79.2682926829268,0.177619893428064,19.5482131117823,48.5714285714285
"Mark Esser","R",73,190,0,0,0,0,54.3765727865091,72.2826086956525
"Curt Blefary","L",74,195,0.237,112,72.2560975609756,19.8934280639432,14.0183773742391,22.8571428571428
"Daryl Smith","R",76,185,0,0,0,0,54.3765727865091,72.2826086956525
"Dave Smith","R",73,190,0,0,0,0,54.3765727865091,72.2826086956525
"Mack Jones","L",73,180,0.252,133,76.8292682926829,23.6234458259325,19.8982197258236,51.4285714285713
"Buddy Bradford","R",71,170,0.226,52,68.9024390243902,9.23623445825933,15.1471854101987,15.8967391304348
"Hosken Powell","L",73,175,0.259,17,78.9634146341463,3.01953818827709,18.0086320628863,42.8571428571428
"Dave Stapleton","L",73,185,0,0,0,0,63.143985979505,79.9999999999998
"Dave Stapleton","R",73,178,0.271,41,82.6219512195122,7.28241563055062,28.7757659536953,58.016304347826
"Gary Ward","R",74,195,0.276,130,84.1463414634146,23.0905861456483,34.0443459111742,65.2173913043479
"Jim Lonborg","R",77,200,0.136,3,41.4634146341463,0.532859680284192,14.2420937679385,13.0434782608696
"Joe Lis","R",72,175,0.233,32,71.0365853658537,5.68383658969805,17.2917738659534,21.6032608695653
"Dan Meyer","L",71,180,0.253,86,77.1341463414634,15.2753108348135,15.7048429125425,32.3809523809523
"Jim Holt","L",72,180,0.265,19,80.7926829268293,3.37477797513321,19.5861800639718,48.8888888888888
"Tom Klawitter","R",74,190,0,0,0,0,54.3765727865091,72.2826086956525
"Larry Herndon","R",75,190,0.274,107,83.5365853658537,19.0053285968028,31.8164682679704,63.179347826087
"Gary Christenson","L",77,200,0,0,0,0,63.143985979505,79.9999999999998
"Jim Wright","R",77,205,0,0,0,0,54.3765727865091,72.2826086956525
"Jim Wright","R",73,165,0,0,0,0,54.3765727865091,72.2826086956525
"Wallace Johnson","B",72,173,0.255,5,77.7439024390244,0.88809946714032,15.9742094038603,53.3980582524272
"Mike Kinnunen","L",73,185,0,0,0,0,63.143985979505,79.9999999999998
"Eddie Leon","R",72,170,0.236,24,71.9512195121951,4.26287744227353,18.40256164051,26.358695652174
"Dave Rajsich","L",77,175,0,0,0,0,63.143985979505,79.9999999999998
"Jim Wohlford","R",71,175,0.26,21,79.2682926829268,3.73001776198934,25.7085499416516,51.3586956521737
"J.R. Richard","R",80,222,0.168,10,51.219512195122,1.77619893428064,6.35863606475089,0.679347826086957
"Bill Voss","L",74,160,0.227,19,69.2073170731707,3.37477797513321,9.51533500592938,8.25396825396826
"Keith Moreland","R",72,190,0.279,121,85.0609756097561,21.4920071047957,34.1789483979993,65.6250000000001
"Ramon Pena","R",70,155,0,0,0,0,54.3765727865091,72.2826086956525
"Alex Johnson","R",72,205,0.288,78,87.8048780487805,13.854351687389,34.5345777674841,66.4402173913045
"Wayne Krenchicki","L",73,180,0.266,15,81.0975609756098,2.66429840142096,20.1205577833612,53.0158730158729
"Chico Escarrega","R",71,185,0,0,0,0,54.3765727865091,72.2826086956525
"Dave Rosello","R",71,160,0.236,10,71.9512195121951,1.77619893428064,19.0070259504048,27.7173913043479
"Cardell Camper","R",75,208,0,0,0,0,54.3765727865091,72.2826086956525
"Paul Schaal","R",71,165,0.244,57,74.390243902439,10.1243339253996,20.7013102542644,34.5108695652173
"Tito Landrum","R",71,175,0.249,13,75.9146341463415,2.30905861456483,22.6846512387419,40.7608695652173
"Dave Edwards","R",72,170,0.237,14,72.2560975609756,2.4866785079929,19.0964930120991,28.2608695652174
"Mario Guerrero","R",70,155,0.257,7,78.3536585365854,1.24333925399645,25.3086480202799,50.1358695652171
"Tom Tresh","B",73,180,0.245,153,74.6951219512195,27.1758436944938,24.6813606218839,73.7864077669903
"Mike Overy","R",74,190,0,0,0,0,54.3765727865091,72.2826086956525
"Ron Roenicke","B",72,180,0.238,17,72.5609756097561,3.01953818827709,10.4001998632557,23.3009708737864
"Doug Griffin","R",72,160,0.245,7,74.6951219512195,1.24333925399645,21.7853121894383,38.0434782608695
"Steve Blass","R",72,165,0.172,1,52.4390243902439,0.177619893428064,7.52176234117287,1.6304347826087
"Johnnie LeMaster","R",74,165,0.222,22,67.6829268292683,3.90763765541741,14.3109260789404,13.179347826087
"Craig Chamberlain","R",73,190,0,0,0,0,54.3765727865091,72.2826086956525
"Nate Oliver","R",70,160,0.226,2,68.9024390243902,0.355239786856128,16.6927606585765,19.8369565217392
"Ray Sadecki","L",71,180,0.191,5,58.2317073170732,0.88809946714032,9.97546257439116,10.1587301587302
"Ken Rudolph","R",73,180,0.213,6,64.9390243902439,1.06571936056838,12.8560412288823,8.28804347826087
"Wayne Nordhagen","R",74,205,0.282,39,85.9756097560976,6.92717584369449,32.134380756413,63.4510869565218
"Biff Pocoroba","B",70,175,0.257,21,78.3536585365854,3.73001776198934,15.9622091790763,52.4271844660194
"Len Matuszek","L",74,190,0.234,30,71.3414634146341,5.32859680284192,10.1189221773506,10.4761904761905
"Frank Eufemia","R",71,185,0,0,0,0,54.3765727865091,72.2826086956525
"Joe Lefebvre","L",70,170,0.258,31,78.6585365853659,5.50621669626998,16.9078496276325,37.1428571428571
"Jim Maloney","L",74,190,0.201,7,61.280487804878,1.24333925399645,8.79523625147565,5.71428571428572
"Andre Robertson","R",70,155,0.251,5,76.5243902439024,0.88809946714032,23.6397137492792,44.7010869565215
"Jerry Zimmerman","R",74,185,0.204,3,62.1951219512195,0.532859680284192,10.9156263855195,5.29891304347826
"Jack Lazorko","R",71,200,0,0,0,0,54.3765727865091,72.2826086956525
"Mike Paxton","R",71,190,0,0,0,0,54.3765727865091,72.2826086956525
"Chet Lemon","R",72,190,0.273,215,83.2317073170732,38.1882770870337,42.4397332726266,69.2934782608698
"Rickey Keeton","R",74,190,0,0,0,0,54.3765727865091,72.2826086956525
"Phil Mankowski","L",72,180,0.264,8,80.4878048780488,1.42095914742451,20.0516361699536,52.3809523809523
"Cleon Jones","R",72,185,0.281,93,85.6707317073171,16.5186500888099,33.058385637309,64.4021739130436
"Joaquin Andujar","B",72,170,0.127,5,38.719512195122,0.88809946714032,24.2786822631207,72.8155339805825
"Mike Lum","L",72,180,0.247,90,75.3048780487805,15.9857904085258,14.2809008618994,24.7619047619047
"Johnny Grubb","L",75,175,0.278,99,84.7560975609756,17.5843694493783,23.6622167345848,64.4444444444443
"Curt Motton","R",68,164,0.213,25,64.9390243902439,4.4404973357016,11.5234876018404,5.84239130434782
"Johnny Bench","R",73,197,0.267,389,81.4024390243902,69.0941385435169,67.4161894936973,99.5923913043482
"Dale Berra","R",72,180,0.236,49,71.9512195121951,8.70337477797513,18.139306802167,24.7282608695653
"Terry Felton","R",73,180,0,0,0,0,54.3765727865091,72.2826086956525
"Bob Meacham","B",73,175,0.236,8,71.9512195121951,1.42095914742451,10.3653218033389,22.3300970873786
"Mark Clear","R",76,200,0,0,0,0,54.3765727865091,72.2826086956525
"Carl Warwick","R",70,170,0.248,31,75.609756097561,5.50621669626998,21.8594619024461,38.4510869565216
"Sam Bowens","R",73,188,0.223,45,67.9878048780488,7.99289520426288,14.1466520272317,12.3641304347826
"George Wright","B",71,180,0.245,42,74.6951219512195,7.46003552397868,12.3056184146331,33.0097087378641
"Luis Aguayo","R",69,173,0.236,37,71.9512195121951,6.57193605683837,18.1309224719567,24.4565217391305
"Hal Lanier","R",74,180,0.228,8,69.5121951219512,1.42095914742451,16.8269255628405,20.7880434782609
"Mike Pazik","L",74,195,0,0,0,0,63.143985979505,79.9999999999998
"Len Randle","B",70,169,0.257,27,78.3536585365854,4.79573712255773,15.8653342476725,50.4854368932039
"Greg Pryor","R",72,180,0.25,14,76.219512195122,2.4866785079929,22.9413563410501,42.1195652173912
"Jim Traber","L",72,194,0.227,27,69.2073170731707,4.79573712255773,8.59120140848087,4.76190476190476
"Dave Nelson","R",70,160,0.244,20,74.390243902439,3.55239786856128,20.9311337233852,35.3260869565217
"Lynn Jones","R",69,175,0.252,7,76.8292682926829,1.24333925399645,23.8356412505753,45.9239130434781
"Bryan Little","B",70,160,0.245,3,74.6951219512195,0.532859680284192,13.234834692293,36.8932038834951
"Ken Suarez","R",69,175,0.227,5,69.2073170731707,0.88809946714032,16.7487298350486,20.2445652173914
"Rick Peters","B",69,170,0.277,2,84.4512195121951,0.355239786856128,22.5805307171207,71.8446601941747
"Ron Stone","L",74,185,0.241,6,73.4756097560976,1.06571936056838,14.250950726839,24.1269841269841
"Rich Barnes","R",76,186,0,0,0,0,54.3765727865091,72.2826086956525
"Tommie Agee","R",71,195,0.255,130,77.7439024390244,23.0905861456483,28.4962601516522,57.4728260869564
"Bob Bailey","R",73,180,0.257,189,78.3536585365854,33.5701598579041,35.7316019687788,66.9836956521741
"Cap Peterson","R",74,195,0.23,19,70.1219512195122,3.37477797513321,16.8054746989197,20.5163043478261
"Ted Uhlaender","L",74,190,0.263,36,80.1829268292683,6.3943161634103,18.1870985333335,43.8095238095237
"Ted Simmons","B",71,193,0.285,248,86.890243902439,44.0497335701599,45.4328755472769,84.4660194174757
"Bobby Murcer","L",71,160,0.277,252,84.4512195121951,44.7602131438721,41.2133732174219,77.1428571428569
"Dick Tracewski","R",71,160,0.213,8,64.9390243902439,1.42095914742451,12.6801202144643,7.8804347826087
"Dave Frost","R",78,235,0,0,0,0,54.3765727865091,72.2826086956525
"Mark Souza","L",72,180,0,0,0,0,63.143985979505,79.9999999999998
"Bill Nahorodny","R",74,200,0.241,25,73.4756097560976,4.4404973357016,19.8753636695475,31.1141304347826
"Bill Madlock","R",71,180,0.305,163,92.9878048780488,28.9520426287744,44.6016362565554,70.9239130434785
"Bob Boone","R",74,195,0.254,105,77.4390243902439,18.6500888099467,26.0654166406362,52.4456521739128
"Rick Jones","L",77,190,0,0,0,0,63.143985979505,79.9999999999998
"Steve Kemp","L",72,195,0.278,130,84.7560975609756,23.0905861456483,25.9622257627718,66.3492063492062
"Rick Burleson","R",70,165,0.273,50,83.2317073170732,8.8809946714032,29.4135168186291,59.7826086956522
"Jim Dorsey","R",79,190,0,0,0,0,54.3765727865091,72.2826086956525
"Mark Ciardi","R",72,180,0,0,0,0,54.3765727865091,72.2826086956525
"Dennis Burtt","R",72,180,0,0,0,0,54.3765727865091,72.2826086956525
"Carl Taylor","R",74,200,0.266,10,81.0975609756098,1.77619893428064,27.8583314115756,55.9782608695651
"Terry Harmon","R",74,180,0.233,4,71.0365853658537,0.710479573712256,18.5057891006608,26.4945652173914
"Mike Hargrove","L",72,195,0.29,80,88.4146341463415,14.2095914742451,26.4052780520527,67.6190476190474
"Rich Yett","R",74,187,0,0,0,0,54.3765727865091,72.2826086956525
"Steve Hovley","L",70,188,0.258,8,78.6585365853659,1.42095914742451,18.4136283408918,44.7619047619047
"Don Leppert","R",74,220,0.229,15,69.8170731707317,2.66429840142096,16.7049192053533,20.108695652174
"Matt Williams","R",73,200,0,0,0,0,54.3765727865091,72.2826086956525
"Jim Burton","R",75,195,0,0,0,0,54.3765727865091,72.2826086956525
"Rick Anderson","R",74,210,0,0,0,0,54.3765727865091,72.2826086956525
"Charlie Mitchell","R",75,170,0,0,0,0,54.3765727865091,72.2826086956525
"Bill Paschall","R",72,175,0,0,0,0,54.3765727865091,72.2826086956525
"John Bohnet","B",72,175,0,0,0,0,62.7748380266186,86.4077669902912
"Byron McLaughlin","R",73,175,0,0,0,0,54.3765727865091,72.2826086956525
"Lee May","R",75,195,0.267,354,81.4024390243902,62.8774422735346,61.794743923669,99.0489130434786
"Luis Quintana","L",74,175,0,0,0,0,63.143985979505,79.9999999999998
"Sam McDowell","L",77,190,0.154,2,46.9512195121951,0.355239786856128,18.1568178671109,43.4920634920634
"Rick Renick","R",72,188,0.221,20,67.3780487804878,3.55239786856128,14.1132910918692,12.2282608695652
"Jeff Torborg","R",72,195,0.214,8,65.2439024390244,1.42095914742451,12.9476434763787,8.69565217391305
"Dave Campbell","R",73,180,0.213,20,64.9390243902439,3.55239786856128,11.7954044847767,6.52173913043478
"Pat Kelly","L",73,185,0.264,76,80.4878048780488,13.4991119005329,18.4759568760678,45.3968253968253
"Al Weis","B",72,160,0.219,7,66.7682926829268,1.24333925399645,6.16762514188389,6.79611650485437
"Jerry Turner","L",69,180,0.257,45,78.3536585365854,7.99289520426288,16.1242975207708,34.6031746031745
"Rick Auerbach","R",72,165,0.22,9,67.0731707317073,1.59857904085258,14.5096522433023,13.5869565217392
"Keith Macwhorter","R",76,190,0,0,0,0,54.3765727865091,72.2826086956525
"Don Wilson","R",74,195,0.146,1,44.5121951219512,0.177619893428064,11.9055609914698,6.65760869565217
"Jaime Cocanower","R",76,200,0,0,0,0,54.3765727865091,72.2826086956525
"Jeff Sellers","R",73,175,0,0,0,0,54.3765727865091,72.2826086956525
"Sandy Valdespino","L",68,170,0.23,7,70.1219512195122,1.24333925399645,11.687191151056,14.9206349206349
"Steve Senteney","R",74,205,0,0,0,0,54.3765727865091,72.2826086956525
"Howard Bailey","R",72,195,0,0,0,0,54.3765727865091,72.2826086956525
"Jeff Bettendorf","R",75,180,0,0,0,0,54.3765727865091,72.2826086956525
"Ken Phelps","L",73,209,0.239,123,72.8658536585366,21.8472468916519,15.8602620187643,33.3333333333333
"Cesar Cedeno","R",74,175,0.285,199,86.890243902439,35.3463587921847,43.1688302709682,69.8369565217394
"Bob Davidson","R",72,185,0,0,0,0,54.3765727865091,72.2826086956525
"Phil Linz","R",73,180,0.235,11,71.6463414634146,1.9538188277087,18.6626861177763,26.7663043478261
"Manny Mota","R",70,160,0.304,31,92.6829268292683,5.50621669626998,38.8899438363961,68.6141304347828
"Brian Snyder","L",75,185,0,0,0,0,63.143985979505,79.9999999999998
"Steve Renko","R",77,230,0.215,6,65.5487804878049,1.06571936056838,13.3856543808762,9.91847826086957
"Rick Sofield","L",73,195,0.243,9,74.0853658536585,1.59857904085258,14.4159155483163,25.079365079365
"Carlos Velazquez","R",71,180,0,0,0,0,54.3765727865091,72.2826086956525
"Roger Miller","R",75,200,0,0,0,0,54.3765727865091,72.2826086956525
"Doug DeCinces","R",74,190,0.259,237,78.9634146341463,42.0959147424512,42.697750430053,69.701086956522
"John Castino","R",71,175,0.278,41,84.7560975609756,7.28241563055062,30.9098155966895,61.6847826086957
"Dave May","L",70,186,0.251,96,76.5243902439024,17.0515097690941,15.8422381434204,33.015873015873
"Ron Washington","R",71,155,0.261,20,79.5731707317073,3.55239786856128,26.0368446082029,52.1739130434781
"Billy Grabarkewitz","R",70,165,0.236,28,71.9512195121951,4.97335701598579,18.2883843385946,25.8152173913044
"Willie Aikens","L",75,220,0.271,110,82.6219512195122,19.538188277087,22.4139404453662,60.9523809523808
"Earl Williams","R",75,215,0.247,138,75.3048780487805,24.5115452930728,27.3414723484097,54.7554347826085
